run_id,corpus_id,token_id,span_id,stage_id,path_id,input_carrier_id,output_carrier_id,applicability,transition_state,evidence_refs,rank_before,rank_after,residuals_before,residuals_after,identity_invariants_checked,trace_parent_ids,trace_entry_id,failure_code,remediation_hints,next_admissible_stage_ids,source_commit_sha,registry_version,registry_hash
native:nazila,nazila,t003,EMPTY_IN_RECORD,PRE_WEIGHT_CAPACITY_AUDIT,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,DECLARED_NOT_IMPLEMENTED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:PRE_WEIGHT_CAPACITY_AUDIT,EMPTY_IN_RECORD,runtime_implementation_missing,DAL_ONLY · NON_CONTENT_FORMAL_ROUTE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,DAL_ONLY,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:DAL_ONLY,EMPTY_IN_RECORD,previous_gate_not_proven,VERBAL_MADLUL,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,VERBAL_MADLUL,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:VERBAL_MADLUL,EMPTY_IN_RECORD,previous_gate_not_proven,DAL_MADLUL_BINDING,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,DAL_MADLUL_BINDING,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:DAL_MADLUL_BINDING,EMPTY_IN_RECORD,previous_gate_not_proven,CONTRACTABLE_UNIT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,CONTRACTABLE_UNIT,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:CONTRACTABLE_UNIT,EMPTY_IN_RECORD,previous_gate_not_proven,RELATION,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,RELATION,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:RELATION,EMPTY_IN_RECORD,previous_gate_not_proven,FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,FORMAL_SHAPE,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,DEFERRED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:FORMAL_SHAPE,EMPTY_IN_RECORD,missing_context:FORMAL_ONLY,MUFRAD_DALALAH,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,MUFRAD_DALALAH,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:MUFRAD_DALALAH,EMPTY_IN_RECORD,previous_gate_not_proven,RELATION_CLOSURE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,RELATION_CLOSURE,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:RELATION_CLOSURE,EMPTY_IN_RECORD,previous_gate_not_proven,IFADAH,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,IFADAH,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:IFADAH,EMPTY_IN_RECORD,previous_gate_not_proven,HUKM,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,HUKM,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:HUKM,EMPTY_IN_RECORD,previous_gate_not_proven,MANAT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,MANAT,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:MANAT,EMPTY_IN_RECORD,previous_gate_not_proven,TANZIL,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,TANZIL,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:TANZIL,EMPTY_IN_RECORD,previous_gate_not_proven,ANSWER_AUDIT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,ANSWER_AUDIT,RootStemPath,t003:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:ANSWER_AUDIT,EMPTY_IN_RECORD,previous_gate_not_proven,EMPTY_IN_RECORD,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t003,EMPTY_IN_RECORD,NON_CONTENT_FORMAL_ROUTE,RootStemPath,t003:in,EMPTY_IN_RECORD,NOT_APPLICABLE,NOT_APPLICABLE,token:t003,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t003,trace:t003:NON_CONTENT_FORMAL_ROUTE,EMPTY_IN_RECORD,EMPTY_IN_RECORD,FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,PATH_CLASSIFICATION,RootStemPath,t004:in,t004:PATH_CLASSIFICATION:out,APPLICABLE,EXECUTED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,EMPTY_IN_RECORD,token_surface_identity_preserved,trace:t004,trace:t004:PATH_CLASSIFICATION,EMPTY_IN_RECORD,EMPTY_IN_RECORD,PRE_WEIGHT_CAPACITY_AUDIT · FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,PRE_WEIGHT_CAPACITY_AUDIT,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,DECLARED_NOT_IMPLEMENTED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:PRE_WEIGHT_CAPACITY_AUDIT,EMPTY_IN_RECORD,runtime_implementation_missing,DAL_ONLY · NON_CONTENT_FORMAL_ROUTE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,DAL_ONLY,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:DAL_ONLY,EMPTY_IN_RECORD,previous_gate_not_proven,VERBAL_MADLUL,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,VERBAL_MADLUL,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:VERBAL_MADLUL,EMPTY_IN_RECORD,previous_gate_not_proven,DAL_MADLUL_BINDING,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,DAL_MADLUL_BINDING,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:DAL_MADLUL_BINDING,EMPTY_IN_RECORD,previous_gate_not_proven,CONTRACTABLE_UNIT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,CONTRACTABLE_UNIT,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:CONTRACTABLE_UNIT,EMPTY_IN_RECORD,previous_gate_not_proven,RELATION,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,RELATION,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:RELATION,EMPTY_IN_RECORD,previous_gate_not_proven,FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,FORMAL_SHAPE,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,DEFERRED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:FORMAL_SHAPE,EMPTY_IN_RECORD,missing_context:FORMAL_ONLY,MUFRAD_DALALAH,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,MUFRAD_DALALAH,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:MUFRAD_DALALAH,EMPTY_IN_RECORD,previous_gate_not_proven,RELATION_CLOSURE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,RELATION_CLOSURE,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:RELATION_CLOSURE,EMPTY_IN_RECORD,previous_gate_not_proven,IFADAH,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,IFADAH,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:IFADAH,EMPTY_IN_RECORD,previous_gate_not_proven,HUKM,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,HUKM,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:HUKM,EMPTY_IN_RECORD,previous_gate_not_proven,MANAT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,MANAT,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:MANAT,EMPTY_IN_RECORD,previous_gate_not_proven,TANZIL,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,TANZIL,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:TANZIL,EMPTY_IN_RECORD,previous_gate_not_proven,ANSWER_AUDIT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,ANSWER_AUDIT,RootStemPath,t004:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:ANSWER_AUDIT,EMPTY_IN_RECORD,previous_gate_not_proven,EMPTY_IN_RECORD,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t004,EMPTY_IN_RECORD,NON_CONTENT_FORMAL_ROUTE,RootStemPath,t004:in,EMPTY_IN_RECORD,NOT_APPLICABLE,NOT_APPLICABLE,token:t004,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t004,trace:t004:NON_CONTENT_FORMAL_ROUTE,EMPTY_IN_RECORD,EMPTY_IN_RECORD,FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,PATH_CLASSIFICATION,RootStemPath,t005:in,t005:PATH_CLASSIFICATION:out,APPLICABLE,EXECUTED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,EMPTY_IN_RECORD,token_surface_identity_preserved,trace:t005,trace:t005:PATH_CLASSIFICATION,EMPTY_IN_RECORD,EMPTY_IN_RECORD,PRE_WEIGHT_CAPACITY_AUDIT · FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,PRE_WEIGHT_CAPACITY_AUDIT,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,DECLARED_NOT_IMPLEMENTED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:PRE_WEIGHT_CAPACITY_AUDIT,EMPTY_IN_RECORD,runtime_implementation_missing,DAL_ONLY · NON_CONTENT_FORMAL_ROUTE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,DAL_ONLY,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:DAL_ONLY,EMPTY_IN_RECORD,previous_gate_not_proven,VERBAL_MADLUL,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,VERBAL_MADLUL,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:VERBAL_MADLUL,EMPTY_IN_RECORD,previous_gate_not_proven,DAL_MADLUL_BINDING,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,DAL_MADLUL_BINDING,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:DAL_MADLUL_BINDING,EMPTY_IN_RECORD,previous_gate_not_proven,CONTRACTABLE_UNIT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,CONTRACTABLE_UNIT,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:CONTRACTABLE_UNIT,EMPTY_IN_RECORD,previous_gate_not_proven,RELATION,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,RELATION,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:RELATION,EMPTY_IN_RECORD,previous_gate_not_proven,FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,FORMAL_SHAPE,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,DEFERRED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:FORMAL_SHAPE,EMPTY_IN_RECORD,missing_context:FORMAL_ONLY,MUFRAD_DALALAH,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,MUFRAD_DALALAH,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:MUFRAD_DALALAH,EMPTY_IN_RECORD,previous_gate_not_proven,RELATION_CLOSURE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,RELATION_CLOSURE,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:RELATION_CLOSURE,EMPTY_IN_RECORD,previous_gate_not_proven,IFADAH,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,IFADAH,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:IFADAH,EMPTY_IN_RECORD,previous_gate_not_proven,HUKM,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,HUKM,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:HUKM,EMPTY_IN_RECORD,previous_gate_not_proven,MANAT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,MANAT,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:MANAT,EMPTY_IN_RECORD,previous_gate_not_proven,TANZIL,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,TANZIL,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:TANZIL,EMPTY_IN_RECORD,previous_gate_not_proven,ANSWER_AUDIT,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,ANSWER_AUDIT,RootStemPath,t005:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:ANSWER_AUDIT,EMPTY_IN_RECORD,previous_gate_not_proven,EMPTY_IN_RECORD,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t005,EMPTY_IN_RECORD,NON_CONTENT_FORMAL_ROUTE,RootStemPath,t005:in,EMPTY_IN_RECORD,NOT_APPLICABLE,NOT_APPLICABLE,token:t005,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t005,trace:t005:NON_CONTENT_FORMAL_ROUTE,EMPTY_IN_RECORD,EMPTY_IN_RECORD,FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t006,EMPTY_IN_RECORD,PATH_CLASSIFICATION,RootStemPath,t006:in,t006:PATH_CLASSIFICATION:out,APPLICABLE,EXECUTED,token:t006,ZERO,ZERO,EMPTY_IN_RECORD,EMPTY_IN_RECORD,token_surface_identity_preserved,trace:t006,trace:t006:PATH_CLASSIFICATION,EMPTY_IN_RECORD,EMPTY_IN_RECORD,PRE_WEIGHT_CAPACITY_AUDIT · FORMAL_SHAPE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t006,EMPTY_IN_RECORD,PRE_WEIGHT_CAPACITY_AUDIT,RootStemPath,t006:in,EMPTY_IN_RECORD,APPLICABLE,DECLARED_NOT_IMPLEMENTED,token:t006,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t006,trace:t006:PRE_WEIGHT_CAPACITY_AUDIT,EMPTY_IN_RECORD,runtime_implementation_missing,DAL_ONLY · NON_CONTENT_FORMAL_ROUTE,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
native:nazila,nazila,t006,EMPTY_IN_RECORD,DAL_ONLY,RootStemPath,t006:in,EMPTY_IN_RECORD,APPLICABLE,NOT_OPENED,token:t006,ZERO,ZERO,EMPTY_IN_RECORD,RUNTIME_CONTEXT_PENDING,token_surface_identity_preserved,trace:t006,trace:t006:DAL_ONLY,EMPTY_IN_RECORD,previous_gate_not_proven,VERBAL_MADLUL,UNKNOWN_COMMIT_SHA,native-registry-v1,5e88b7067293970bbd4c3472613b853e35a2c3077963e7a46edaa2ccb770dab5
